cactus_0028_0.jpg,1,training_set/cactus\cactus_0028_0.jpg
cactus_0028_1.jpg,1,training_set/cactus\cactus_0028_1.jpg
cactus_0028_10.jpg,1,training_set/cactus\cactus_0028_10.jpg
cactus_0028_101.jpg,1,training_set/cactus\cactus_0028_101.jpg
cactus_0028_104.jpg,1,training_set/cactus\cactus_0028_104.jpg
cactus_0028_106.jpg,1,training_set/cactus\cactus_0028_106.jpg
cactus_0028_107.jpg,1,training_set/cactus\cactus_0028_107.jpg
cactus_0028_108.jpg,1,training_set/cactus\cactus_0028_108.jpg
cactus_0028_109.jpg,1,training_set/cactus\cactus_0028_109.jpg
cactus_0028_110.jpg,1,training_set/cactus\cactus_0028_110.jpg
cactus_0028_111.jpg,1,training_set/cactus\cactus_0028_111.jpg
cactus_0028_112.jpg,1,training_set/cactus\cactus_0028_112.jpg
cactus_0028_113.jpg,1,training_set/cactus\cactus_0028_113.jpg
cactus_0028_114.jpg,1,training_set/cactus\cactus_0028_114.jpg
cactus_0028_115.jpg,1,training_set/cactus\cactus_0028_115.jpg
cactus_0028_116.jpg,1,training_set/cactus\cactus_0028_116.jpg
cactus_0028_117.jpg,1,training_set/cactus\cactus_0028_117.jpg
cactus_0028_118.jpg,1,training_set/cactus\cactus_0028_118.jpg
cactus_0028_12.jpg,1,training_set/cactus\cactus_0028_12.jpg
cactus_0028_120.jpg,1,training_set/cactus\cactus_0028_120.jpg
cactus_0028_121.jpg,1,training_set/cactus\cactus_0028_121.jpg
cactus_0028_122.jpg,1,training_set/cactus\cactus_0028_122.jpg
cactus_0028_123.jpg,1,training_set/cactus\cactus_0028_123.jpg
cactus_0028_124.jpg,1,training_set/cactus\cactus_0028_124.jpg
cactus_0028_125.jpg,1,training_set/cactus\cactus_0028_125.jpg
cactus_0028_126.jpg,1,training_set/cactus\cactus_0028_126.jpg
cactus_0028_134.jpg,1,training_set/cactus\cactus_0028_134.jpg
cactus_0028_136.jpg,1,training_set/cactus\cactus_0028_136.jpg
cactus_0028_137.jpg,1,training_set/cactus\cactus_0028_137.jpg
cactus_0028_138.jpg,1,training_set/cactus\cactus_0028_138.jpg
cactus_0028_139.jpg,1,training_set/cactus\cactus_0028_139.jpg
cactus_0028_141.jpg,1,training_set/cactus\cactus_0028_141.jpg
cactus_0028_143.jpg,1,training_set/cactus\cactus_0028_143.jpg
cactus_0028_145.jpg,1,training_set/cactus\cactus_0028_145.jpg
cactus_0028_146.jpg,1,training_set/cactus\cactus_0028_146.jpg
cactus_0028_148.jpg,1,training_set/cactus\cactus_0028_148.jpg
cactus_0028_149.jpg,1,training_set/cactus\cactus_0028_149.jpg
cactus_0028_151.jpg,1,training_set/cactus\cactus_0028_151.jpg
cactus_0028_152.jpg,1,training_set/cactus\cactus_0028_152.jpg
cactus_0028_155.jpg,1,training_set/cactus\cactus_0028_155.jpg
cactus_0028_156.jpg,1,training_set/cactus\cactus_0028_156.jpg
cactus_0028_157.jpg,1,training_set/cactus\cactus_0028_157.jpg
cactus_0028_158.jpg,1,training_set/cactus\cactus_0028_158.jpg
cactus_0028_16.jpg,1,training_set/cactus\cactus_0028_16.jpg
cactus_0028_172.jpg,1,training_set/cactus\cactus_0028_172.jpg
cactus_0028_174.jpg,1,training_set/cactus\cactus_0028_174.jpg
cactus_0028_175.jpg,1,training_set/cactus\cactus_0028_175.jpg
cactus_0028_178.jpg,1,training_set/cactus\cactus_0028_178.jpg
cactus_0028_180.jpg,1,training_set/cactus\cactus_0028_180.jpg
cactus_0028_181.jpg,1,training_set/cactus\cactus_0028_181.jpg
cactus_0028_184.jpg,1,training_set/cactus\cactus_0028_184.jpg
cactus_0028_185.jpg,1,training_set/cactus\cactus_0028_185.jpg
cactus_0028_186.jpg,1,training_set/cactus\cactus_0028_186.jpg
cactus_0028_187.jpg,1,training_set/cactus\cactus_0028_187.jpg
cactus_0028_188.jpg,1,training_set/cactus\cactus_0028_188.jpg
cactus_0028_189.jpg,1,training_set/cactus\cactus_0028_189.jpg
cactus_0028_191.jpg,1,training_set/cactus\cactus_0028_191.jpg
cactus_0028_192.jpg,1,training_set/cactus\cactus_0028_192.jpg
cactus_0028_193.jpg,1,training_set/cactus\cactus_0028_193.jpg
cactus_0028_2.jpg,1,training_set/cactus\cactus_0028_2.jpg
cactus_0028_22.jpg,1,training_set/cactus\cactus_0028_22.jpg
cactus_0028_23.jpg,1,training_set/cactus\cactus_0028_23.jpg
cactus_0028_26.jpg,1,training_set/cactus\cactus_0028_26.jpg
cactus_0028_27.jpg,1,training_set/cactus\cactus_0028_27.jpg
cactus_0028_28.jpg,1,training_set/cactus\cactus_0028_28.jpg
cactus_0028_29.jpg,1,training_set/cactus\cactus_0028_29.jpg
cactus_0028_3.jpg,1,training_set/cactus\cactus_0028_3.jpg
cactus_0028_31.jpg,1,training_set/cactus\cactus_0028_31.jpg
cactus_0028_32.jpg,1,training_set/cactus\cactus_0028_32.jpg
cactus_0028_33.jpg,1,training_set/cactus\cactus_0028_33.jpg
cactus_0028_34.jpg,1,training_set/cactus\cactus_0028_34.jpg
cactus_0028_35.jpg,1,training_set/cactus\cactus_0028_35.jpg
cactus_0028_36.jpg,1,training_set/cactus\cactus_0028_36.jpg
cactus_0028_37.jpg,1,training_set/cactus\cactus_0028_37.jpg
cactus_0028_38.jpg,1,training_set/cactus\cactus_0028_38.jpg
cactus_0028_39.jpg,1,training_set/cactus\cactus_0028_39.jpg
cactus_0028_4.jpg,1,training_set/cactus\cactus_0028_4.jpg
cactus_0028_40.jpg,1,training_set/cactus\cactus_0028_40.jpg
cactus_0028_41.jpg,1,training_set/cactus\cactus_0028_41.jpg
cactus_0028_42.jpg,1,training_set/cactus\cactus_0028_42.jpg
cactus_0028_43.jpg,1,training_set/cactus\cactus_0028_43.jpg
cactus_0028_44.jpg,1,training_set/cactus\cactus_0028_44.jpg
cactus_0028_45.jpg,1,training_set/cactus\cactus_0028_45.jpg
cactus_0028_46.jpg,1,training_set/cactus\cactus_0028_46.jpg
cactus_0028_47.jpg,1,training_set/cactus\cactus_0028_47.jpg
cactus_0028_48.jpg,1,training_set/cactus\cactus_0028_48.jpg
cactus_0028_49.jpg,1,training_set/cactus\cactus_0028_49.jpg
cactus_0028_5.jpg,1,training_set/cactus\cactus_0028_5.jpg
cactus_0028_50.jpg,1,training_set/cactus\cactus_0028_50.jpg
cactus_0028_54.jpg,1,training_set/cactus\cactus_0028_54.jpg
cactus_0028_55.jpg,1,training_set/cactus\cactus_0028_55.jpg
cactus_0028_56.jpg,1,training_set/cactus\cactus_0028_56.jpg
cactus_0028_58.jpg,1,training_set/cactus\cactus_0028_58.jpg
cactus_0028_59.jpg,1,training_set/cactus\cactus_0028_59.jpg
cactus_0028_6.jpg,1,training_set/cactus\cactus_0028_6.jpg
cactus_0028_60.jpg,1,training_set/cactus\cactus_0028_60.jpg
cactus_0028_61.jpg,1,training_set/cactus\cactus_0028_61.jpg
cactus_0028_62.jpg,1,training_set/cactus\cactus_0028_62.jpg
cactus_0028_63.jpg,1,training_set/cactus\cactus_0028_63.jpg
cactus_0028_64.jpg,1,training_set/cactus\cactus_0028_64.jpg
cactus_0028_65.jpg,1,training_set/cactus\cactus_0028_65.jpg
cactus_0028_66.jpg,1,training_set/cactus\cactus_0028_66.jpg
cactus_0028_67.jpg,1,training_set/cactus\cactus_0028_67.jpg
cactus_0028_68.jpg,1,training_set/cactus\cactus_0028_68.jpg
cactus_0028_69.jpg,1,training_set/cactus\cactus_0028_69.jpg
cactus_0028_7.jpg,1,training_set/cactus\cactus_0028_7.jpg
cactus_0028_70.jpg,1,training_set/cactus\cactus_0028_70.jpg
cactus_0028_71.jpg,1,training_set/cactus\cactus_0028_71.jpg
cactus_0028_72.jpg,1,training_set/cactus\cactus_0028_72.jpg
cactus_0028_73.jpg,1,training_set/cactus\cactus_0028_73.jpg
cactus_0028_75.jpg,1,training_set/cactus\cactus_0028_75.jpg
cactus_0028_76.jpg,1,training_set/cactus\cactus_0028_76.jpg
cactus_0028_77.jpg,1,training_set/cactus\cactus_0028_77.jpg
cactus_0028_78.jpg,1,training_set/cactus\cactus_0028_78.jpg
cactus_0028_79.jpg,1,training_set/cactus\cactus_0028_79.jpg
cactus_0028_8.jpg,1,training_set/cactus\cactus_0028_8.jpg
cactus_0028_80.jpg,1,training_set/cactus\cactus_0028_80.jpg
cactus_0028_81.jpg,1,training_set/cactus\cactus_0028_81.jpg
cactus_0028_82.jpg,1,training_set/cactus\cactus_0028_82.jpg
cactus_0028_83.jpg,1,training_set/cactus\cactus_0028_83.jpg
cactus_0028_84.jpg,1,training_set/cactus\cactus_0028_84.jpg
cactus_0028_85.jpg,1,training_set/cactus\cactus_0028_85.jpg
cactus_0028_86.jpg,1,training_set/cactus\cactus_0028_86.jpg
cactus_0028_87.jpg,1,training_set/cactus\cactus_0028_87.jpg
cactus_0028_88.jpg,1,training_set/cactus\cactus_0028_88.jpg
cactus_0028_89.jpg,1,training_set/cactus\cactus_0028_89.jpg
cactus_0028_9.jpg,1,training_set/cactus\cactus_0028_9.jpg
cactus_0028_90.jpg,1,training_set/cactus\cactus_0028_90.jpg
cactus_0028_91.jpg,1,training_set/cactus\cactus_0028_91.jpg
cactus_0028_92.jpg,1,training_set/cactus\cactus_0028_92.jpg
cactus_0028_93.jpg,1,training_set/cactus\cactus_0028_93.jpg
cactus_0028_94.jpg,1,training_set/cactus\cactus_0028_94.jpg
cactus_0028_95.jpg,1,training_set/cactus\cactus_0028_95.jpg
cactus_0028_96.jpg,1,training_set/cactus\cactus_0028_96.jpg
cactus_0028_97.jpg,1,training_set/cactus\cactus_0028_97.jpg
cactus_0070_100.jpg,1,training_set/cactus\cactus_0070_100.jpg
cactus_0070_101.jpg,1,training_set/cactus\cactus_0070_101.jpg
cactus_0070_102.jpg,1,training_set/cactus\cactus_0070_102.jpg
cactus_0070_103.jpg,1,training_set/cactus\cactus_0070_103.jpg
cactus_0070_104.jpg,1,training_set/cactus\cactus_0070_104.jpg
cactus_0070_105.jpg,1,training_set/cactus\cactus_0070_105.jpg
cactus_0070_106.jpg,1,training_set/cactus\cactus_0070_106.jpg
